lat,long,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,sale_date,sale_year,sale_month,sale_quarter,sale_tenure,yr_since_last_renovated,price_m2,Dist_from_seattle,Clusters
47.7148,-122.301,3448001285,20140818T000000,442500,4,2,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,1630,6216,2014-08-18,2014,08,Q3,79,0,287.3376623376623,12160.352459489153,2
47.7149,-121.96,3026079031,20140806T000000,211000,3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,98019,1810,215622,2014-08-06,2014,08,Q3,33,0,149.645390070922,30541.1558720441,5
47.7149,-122.099,3293200190,20141213T000000,1122500,4,3.25,4750,62365,2,0,0,3,11,4750,0,1988,0,98052,3300,31866,2014-12-13,2014,12,Q4,26,0,236.31578947368422,21333.043946318885,7
47.7149,-122.222,6619910260,20150407T000000,536650,3,1.75,2090,8910,1,0,0,3,8,1230,860,1975,0,98034,2310,10695,2015-04-07,2015,04,Q2,40,0,256.77033492822966,14613.91010638707,2
47.7149,-122.235,3840700653,20141212T000000,436000,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,1880,9525,2014-12-12,2014,12,Q4,35,0,209.6153846153846,14070.424119996178,2
47.7149,-122.322,6413100242,20140826T000000,400000,3,1.75,1730,9211,1,0,0,3,8,1730,0,1961,0,98125,1440,9211,2014-08-26,2014,08,Q3,53,0,231.21387283236993,11939.488396130968,2
47.715,-122.065,2926069083,20140507T000000,900000,5,3.75,4130,226076,2,0,0,3,9,3170,960,1985,0,98077,4130,55321,2014-05-07,2014,05,Q2,29,0,217.91767554479418,23497.531232254183,7
47.715,-122.121,2526059076,20150225T000000,735000,6,2.75,3360,84506,1,0,0,5,7,2040,1320,1962,0,98052,2190,43124,2015-02-25,2015,02,Q1,53,0,218.75,19991.80068553273,7
47.715,-122.282,8820902549,20141119T000000,718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1949,1991,98125,1610,6670,2014-11-19,2014,11,Q4,65,23,314.9122807017544,12559.11939234347,2
47.715,-122.354,6140100095,20140520T000000,475000,4,1.75,1650,7775,1,0,0,4,7,1150,500,1950,0,98133,1390,7200,2014-05-20,2014,05,Q2,64,0,287.8787878787879,11993.148272814704,2
47.7151,-122.203,7941130110,20141201T000000,342000,3,2.25,1200,2845,2,0,0,3,7,1200,0,1986,0,98034,1220,2140,2014-12-01,2014,12,Q4,28,0,285,15501.570936064552,7
47.7151,-122.203,7941130110,20141201T000000,342000,3,2.25,1200,2845,2,0,0,3,7,1200,0,1986,0,98034,1220,2140,2014-12-01,2014,12,Q4,28,0,285,15501.570936064552,7
47.7151,-122.203,7941130140,20150217T000000,319000,3,2.25,1220,2980,2,0,0,3,7,1220,0,1986,0,98034,1220,2140,2015-02-17,2015,02,Q1,29,0,261.4754098360656,15501.570936064552,7
47.7151,-122.203,7941130140,20150217T000000,319000,3,2.25,1220,2980,2,0,0,3,7,1220,0,1986,0,98034,1220,2140,2015-02-17,2015,02,Q1,29,0,261.4754098360656,15501.570936064552,7
47.7151,-122.211,1138010170,20140801T000000,350000,3,1,860,7030,1,0,0,3,7,860,0,1973,0,98034,1360,7500,2014-08-01,2014,08,Q3,41,0,406.9767441860465,15125.193962107001,2
47.7151,-122.305,2826049197,20140804T000000,607500,4,2.5,3000,8100,2,0,0,3,8,3000,0,1992,0,98125,1550,8100,2014-08-04,2014,08,Q3,22,0,202.5,12133.536163955172,2
47.7151,-122.355,6140100022,20140826T000000,345000,3,3.25,1600,1882,2,0,0,3,8,1360,240,2000,0,98133,1390,1379,2014-08-26,2014,08,Q3,14,0,215.625,12013.252335377265,2
47.7152,-122.162,5415300060,20140813T000000,435000,6,3.5,2400,8620,2,0,0,3,8,1640,760,1987,0,98034,1940,7350,2014-08-13,2014,08,Q3,27,0,181.25,17633.3151323775,7
47.7152,-122.168,2592400250,20150107T000000,445000,4,2.25,2130,7200,2,0,0,3,7,2130,0,1972,0,98034,1990,7200,2015-01-07,2015,01,Q1,43,0,208.92018779342723,17304.7780658528,7
47.7152,-122.322,6413100270,20150331T000000,490000,3,1.75,1540,9000,1,0,0,3,8,1540,0,1971,0,98125,1710,7488,2015-03-31,2015,03,Q1,44,0,318.1818181818182,11972.769976933807,2
47.7152,-122.342,7996720050,20150424T000000,515000,3,3,2440,3202,2,0,0,4,8,1640,800,1982,0,98133,2440,3200,2015-04-24,2015,04,Q2,33,0,211.0655737704918,11942.995022153491,2
47.7153,-122.191,1437910090,20150128T000000,520000,4,2.5,2410,6440,1,0,0,3,8,1550,860,1974,0,98034,2330,6938,2015-01-28,2015,01,Q1,41,0,215.76763485477179,16108.055624982795,7
47.7153,-122.211,1138010180,20150511T000000,399950,3,2.5,1510,7300,1,0,0,3,7,1040,470,1974,0,98034,1360,7300,2015-05-11,2015,05,Q2,41,0,264.8675496688742,15142.73640097109,2
47.7153,-122.221,3026059368,20140711T000000,814842,3,2.5,3190,6899,2,0,0,3,9,3190,0,2014,0,98034,3190,6899,2014-07-11,2014,07,Q3,0,0,255.43636363636364,14693.716970897834,2
47.7153,-122.284,8820903080,20150508T000000,455000,2,1,910,5759,1,0,0,3,6,910,0,1951,0,98125,1520,7518,2015-05-08,2015,05,Q2,64,0,500,12544.122836869352,2
47.7153,-122.361,6380500151,20150317T000000,468000,3,1.5,1370,7697,1,0,0,3,7,1370,0,1939,0,98177,1370,7697,2015-03-17,2015,03,Q1,76,0,341.6058394160584,12099.161386500411,2
47.7153,-122.363,1526300015,20140612T000000,397990,3,1,1180,11862,1,0,0,4,7,1180,0,1948,0,98177,1540,8100,2014-06-12,2014,06,Q2,66,0,337.27966101694915,12124.068515137857,2
47.7155,-122.104,3396830020,20141009T000000,424000,3,2.5,1820,7500,2,0,0,3,8,1820,0,1985,0,98052,2040,8304,2014-10-09,2014,10,Q4,29,0,232.96703296703296,21060.729589756455,7
47.7155,-122.211,1138010220,20150317T000000,344950,3,1,1090,6712,1,0,0,4,7,1090,0,1972,0,98034,1440,7350,2015-03-17,2015,03,Q1,43,0,316.4678899082569,15160.29123694029,2
47.7155,-122.218,3764390100,20140722T000000,434000,3,2.75,1830,3200,2,0,0,3,8,1830,0,1991,0,98034,2030,3331,2014-07-22,2014,07,Q3,23,0,237.1584699453552,14843.800704056099,2
47.7155,-122.315,2044500213,20150126T000000,449000,4,2,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125,1520,7169,2015-01-26,2015,01,Q1,59,0,240.10695187165774,12060.552064861384,2
47.7156,-122.291,8821900155,20140709T000000,335500,3,1,1370,6780,2,0,0,3,6,1370,0,1930,0,98125,1450,7214,2014-07-09,2014,07,Q3,84,0,244.8905109489051,12425.882418640977,2
47.7156,-122.317,2044500201,20140609T000000,435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,0,98125,1970,8101,2014-06-09,2014,06,Q2,41,0,230.15873015873015,12053.732653774572,2
47.7157,-122.103,3396820150,20140506T000000,562000,5,2.25,3040,8111,2,0,0,3,8,3040,0,1984,0,98052,2020,8304,2014-05-06,2014,05,Q2,30,0,184.8684210526316,21135.06378171132,7
47.7157,-122.234,3763300005,20140520T000000,325000,4,2.25,1870,9680,1,0,0,4,7,1170,700,1959,0,98034,2000,9790,2014-05-20,2014,05,Q2,55,0,173.79679144385025,14185.728686536866,2
47.7158,-121.966,3026079005,20141017T000000,640000,6,2,2840,228690,1.5,0,0,3,6,2720,120,1948,0,98019,2330,228690,2014-10-17,2014,10,Q4,66,0,225.35211267605635,30166.851813384626,5
47.7158,-122.016,8682300400,20140619T000000,728050,3,2.5,2320,6775,1,0,0,3,8,2320,0,2008,0,98053,1680,4750,2014-06-19,2014,06,Q2,6,0,313.8146551724138,26769.00107185651,5
47.7158,-122.366,3918400097,20141117T000000,567000,4,1.75,2630,11213,1,0,2,4,8,1430,1200,1948,0,98177,2240,15186,2014-11-17,2014,11,Q4,66,0,215.5893536121673,12219.447691834772,2
47.7159,-122.165,2592400400,20141014T000000,370000,3,1.75,1160,8774,1,0,0,3,7,1160,0,1972,0,98034,1990,7908,2014-10-14,2014,10,Q4,42,0,318.9655172413793,17521.627767521626,7
47.7159,-122.203,7941140070,20150318T000000,400000,3,2.25,1500,2692,2,0,0,3,7,1500,0,1986,0,98034,1470,2418,2015-03-18,2015,03,Q1,29,0,266.6666666666667,15570.11130503219,7
47.7159,-122.367,7611200136,20140723T000000,872000,4,4,3770,9750,1,0,0,4,9,1940,1830,1967,0,98177,2260,9878,2014-07-23,2014,07,Q3,47,0,231.29973474801062,12244.770618077071,2
47.716,-122.307,2826049160,20140905T000000,375000,4,1.75,1680,6834,1.5,0,0,3,7,1680,0,1948,0,98125,950,7425,2014-09-05,2014,09,Q3,66,0,223.21428571428572,12205.142070092606,2
47.7161,-122.014,8682300640,20140828T000000,740000,2,2.5,2170,8678,1,0,0,3,8,2170,0,2008,0,98053,2170,5890,2014-08-28,2014,08,Q3,6,0,341.01382488479265,26917.974970983214,5
47.7161,-122.17,2592400170,20141202T000000,475000,4,2.5,2240,7245,1,0,0,4,7,1140,1100,1972,0,98034,1740,7350,2014-12-02,2014,12,Q4,42,0,212.05357142857142,17266.076451704153,7
47.7161,-122.295,8822901024,20150423T000000,310000,3,2,1290,886,3,0,0,3,7,1290,0,2004,0,98125,1270,1152,2015-04-23,2015,04,Q2,11,0,240.31007751937983,12403.32919405993,2
47.7161,-122.33,3034200426,20150320T000000,450500,3,1,1410,9384,1,0,0,3,7,1410,0,1948,0,98133,1990,9384,2015-03-20,2015,03,Q1,67,0,319.50354609929076,12038.424415624964,2
47.7162,-122.246,4055700920,20141007T000000,750000,2,2,2180,21392,2,0,0,3,8,2180,0,1934,1979,98034,2890,22000,2014-10-07,2014,10,Q4,80,35,344.0366972477064,13774.372549639716,2
47.7162,-122.293,8822901301,20140908T000000,281000,3,1.5,1280,974,3,0,0,3,7,1280,0,2003,0,98125,1420,1422,2014-09-08,2014,09,Q3,11,0,219.53125,12451.352352423626,2
47.7162,-122.294,8822901175,20141229T000000,345000,3,3.5,1320,1161,3,0,0,3,8,1320,0,2010,0,98125,1320,1161,2014-12-29,2014,12,Q4,4,0,261.3636363636364,12432.527867159104,2
47.7162,-122.309,2826049234,20150114T000000,425000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1967,0,98125,1810,7515,2015-01-14,2015,01,Q1,48,0,233.5164835164835,12202.06590305331,2
47.7162,-122.324,6412100092,20150105T000000,362500,3,1,1520,9507,1,0,0,3,7,1520,0,1954,0,98125,1360,7219,2015-01-05,2015,01,Q1,61,0,238.48684210526315,12072.388199872341,2
47.7162,-122.349,6141600179,20141112T000000,376000,3,2.25,1470,9140,2,0,2,3,7,1470,0,1982,0,98133,1400,8204,2014-11-12,2014,11,Q4,32,0,255.78231292517006,12087.894819679726,2
47.7162,-122.36,7308900445,20140724T000000,375000,3,1,1870,7671,1,0,0,4,8,1720,150,1937,0,98177,1460,7679,2014-07-24,2014,07,Q3,77,0,200.53475935828877,12186.385371529102,2
47.7163,-122.212,1419700270,20140507T000000,503000,3,2.75,1540,6760,1,0,0,5,7,1210,330,1980,0,98034,1540,7416,2014-05-07,2014,05,Q2,34,0,326.6233766233766,15184.924241416758,2
47.7163,-122.299,3448000270,20150313T000000,398500,3,1,1200,15960,1.5,0,0,3,6,1200,0,1945,0,98125,1120,7800,2015-03-13,2015,03,Q1,70,0,332.0833333333333,12355.666358929906,2
47.7163,-122.333,3034200366,20141203T000000,409000,3,1.75,1440,9065,1,0,0,4,8,1440,0,1972,0,98133,1990,8812,2014-12-03,2014,12,Q4,42,0,284.02777777777777,12055.5485095012,2
47.7164,-122.304,9423400140,20140609T000000,450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,0,98125,1770,12600,2014-06-09,2014,06,Q2,74,0,274.390243902439,12289.773869172068,2
47.7164,-122.306,1837000010,20150302T000000,404000,3,1,1420,8160,1,0,0,3,7,970,450,1947,0,98125,1340,8160,2015-03-02,2015,03,Q1,68,0,284.50704225352115,12262.147490665157,2
47.7165,-122.259,4055701200,20150421T000000,1955000,4,2.75,3120,7898,1,1,4,4,8,1560,1560,1963,0,98034,2630,13868,2015-04-21,2015,04,Q2,52,0,626.6025641025641,13358.782160253833,2
47.7165,-122.361,930000289,20150316T000000,509007,3,1.75,1800,7620,1,0,0,3,8,1350,450,1951,0,98177,1770,7620,2015-03-16,2015,03,Q1,64,0,282.7816666666667,12231.037287255807,2
47.7166,-122.201,2570300130,20150317T000000,414999,4,2.5,2150,10098,1,0,0,3,7,1090,1060,1963,0,98034,1880,10000,2015-03-17,2015,03,Q1,52,0,193.02279069767442,15725.74239614859,7
47.7166,-122.236,3275740030,20140507T000000,420000,3,2.25,1770,8165,2,0,0,3,7,1770,0,1977,0,98034,1650,8165,2014-05-07,2014,05,Q2,37,0,237.28813559322035,14191.328568197081,2
47.7166,-122.293,8822901200,20140723T000000,430000,6,3,2630,8800,1,0,0,3,7,1610,1020,1959,0,98125,1220,1173,2014-07-23,2014,07,Q3,55,0,163.49809885931558,12494.423020001412,2
47.7167,-122.109,5701700011,20140523T000000,1050000,3,4,4380,42769,2,0,0,5,11,4380,0,1983,0,98052,3630,35425,2014-05-23,2014,05,Q2,31,0,239.72602739726028,20830.47353903015,7
47.7167,-122.17,2592400140,20150211T000000,386500,3,1.75,1520,7350,1,0,0,4,7,1140,380,1972,0,98034,1380,7350,2015-02-11,2015,02,Q1,43,0,254.27631578947367,17312.63680375806,7
47.7167,-122.233,3763300040,20141027T000000,400000,3,1.5,1330,9900,1,0,0,3,7,1330,0,1956,0,98034,1940,9900,2014-10-27,2014,10,Q4,58,0,300.7518796992481,14319.848154398534,2
47.7168,-122.113,1862000010,20140828T000000,915000,4,2.5,3400,35062,2,0,0,4,11,3400,0,1988,0,98052,2880,9705,2014-08-28,2014,08,Q3,26,0,269.11764705882354,20593.6211821277,7
47.7168,-122.192,1437900350,20141027T000000,387000,3,1.5,1340,6500,1,0,0,3,7,1340,0,1972,0,98034,1620,7107,2014-10-27,2014,10,Q4,42,0,288.8059701492537,16182.316971694248,7
47.7168,-122.196,3756600240,20150319T000000,379000,3,1,1140,10320,1,0,0,4,7,1140,0,1963,0,98034,1140,10412,2015-03-19,2015,03,Q1,52,0,332.4561403508772,15984.973639993088,7
47.7168,-122.287,8820901275,20140610T000000,571000,4,2,2750,7807,1.5,0,0,5,7,2250,500,1916,0,98125,1510,7807,2014-06-10,2014,06,Q2,98,0,207.63636363636363,12637.084968862251,2
47.7168,-122.333,3034200370,20141031T000000,543000,4,2.5,2060,8451,2,0,0,3,8,2060,0,1995,0,98133,2060,9460,2014-10-31,2014,10,Q4,19,0,263.59223300970876,12111.203213004144,2
47.7168,-122.34,9325800110,20141030T000000,289950,2,1,760,6000,1,0,0,4,6,760,0,1950,0,98133,950,6000,2014-10-30,2014,10,Q4,64,0,381.5131578947368,12115.533107146095,2
47.7168,-122.365,930000415,20141204T000000,835000,4,2.75,4030,10240,2,0,2,3,8,3310,720,1943,1994,98177,2490,7680,2014-12-04,2014,12,Q4,71,20,207.19602977667495,12314.933486708844,2
47.7169,-122.02,8682301600,20150504T000000,540000,3,2.5,1810,3930,2,0,0,3,8,1810,0,2008,0,98053,1560,5100,2015-05-04,2015,05,Q2,7,0,298.3425414364641,26556.70458191667,5
47.7169,-122.331,3034200410,20150330T000000,430000,3,1,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,1920,9046,2015-03-30,2015,03,Q1,66,0,457.4468085106383,12125.270810551428,2
47.7169,-122.353,6141100255,20140515T000000,467000,3,1,1660,6582,1,0,0,5,7,1000,660,1946,0,98133,1110,6584,2014-05-15,2014,05,Q2,68,0,281.32530120481925,12194.75934614584,2
47.717,-122.163,9329300040,20140910T000000,440000,3,1.75,1550,7820,1,0,0,4,7,1210,340,1981,0,98034,1550,6900,2014-09-10,2014,09,Q3,33,0,283.8709677419355,17714.648453851427,7
47.717,-122.19,3057000400,20140708T000000,249000,2,1.5,1090,2686,2,0,0,3,7,1090,0,1982,0,98034,1160,2158,2014-07-08,2014,07,Q3,32,0,228.44036697247705,16298.715059858223,7
47.717,-122.226,2297400090,20150323T000000,447000,3,1.75,1400,6750,1,0,0,3,7,1040,360,1975,0,98034,1860,7480,2015-03-23,2015,03,Q1,40,0,319.2857142857143,14634.967467774624,2
47.717,-122.281,8820902200,20141113T000000,1199000,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,2013,98125,2820,8400,2014-11-13,2014,11,Q4,86,1,291.72749391727496,12794.018335395165,2
47.7171,-122.033,8682262330,20140930T000000,455000,2,1.75,1350,4286,1,0,0,3,8,1350,0,2004,0,98053,1440,4839,2014-09-30,2014,09,Q3,10,0,337.037037037037,25703.823297456252,5
47.7171,-122.193,3756500060,20150309T000000,438000,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,98034,1200,9660,2015-03-09,2015,03,Q1,53,0,246.06741573033707,16157.748483103616,7
47.7171,-122.307,2826049108,20141028T000000,353500,2,1,800,8775,1,0,0,3,6,800,0,1942,0,98125,1470,8976,2014-10-28,2014,10,Q4,72,0,441.875,12325.761027129274,2
47.7172,-122.34,9325800005,20141201T000000,247500,2,1,700,6046,1,0,0,3,6,700,0,1950,0,98133,990,6790,2014-12-01,2014,12,Q4,64,0,353.57142857142856,12160.041016269008,2
47.7172,-122.349,6141600140,20140904T000000,565000,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,2160,8114,2014-09-04,2014,09,Q3,66,0,209.25925925925927,12198.806722751448,2
47.7173,-122.034,8682262260,20141106T000000,515000,2,1.75,1930,5570,1,0,0,3,8,1930,0,2005,0,98053,1810,5178,2014-11-06,2014,11,Q4,9,0,266.83937823834196,25648.28415351997,5
47.7173,-122.099,3293400010,20150304T000000,950000,5,2.5,3450,35880,2,0,0,3,11,3450,0,1992,0,98052,3450,26820,2015-03-04,2015,03,Q1,23,0,275.3623188405797,21482.866067528732,7
47.7174,-122.032,8682262720,20150310T000000,495000,2,2,1580,5203,1,0,0,3,8,1580,0,2004,0,98053,1560,4770,2015-03-10,2015,03,Q1,11,0,313.2911392405063,25785.622303257125,5
47.7174,-122.336,3034200666,20141107T000000,808100,4,3.25,3020,13457,1,0,0,5,9,3020,0,1956,0,98133,2120,7553,2014-11-07,2014,11,Q4,58,0,267.5827814569536,12177.06529024953,2
47.7175,-122.033,8682262380,20140905T000000,381000,2,2,1340,4447,1,0,0,3,8,1340,0,2004,0,98053,1350,4458,2014-09-05,2014,09,Q3,10,0,284.32835820895525,25724.813401120995,5
47.7175,-122.278,2726049034,20141110T000000,2000000,3,3.25,2610,16387,2,1,4,3,9,2610,0,2006,0,98125,2590,12958,2014-11-10,2014,11,Q4,8,0,766.2835249042146,12919.667827080642,2
47.7175,-122.284,3753000010,20140507T000000,417250,3,2.25,1606,1452,3,0,0,3,8,1606,0,2009,0,98125,1516,1939,2014-05-07,2014,05,Q2,5,0,259.80697384806973,12777.487628292662,2
47.7175,-122.284,3753000010,20140507T000000,417250,3,2.25,1606,1452,3,0,0,3,8,1606,0,2009,0,98125,1516,1939,2014-05-07,2014,05,Q2,5,0,259.80697384806973,12777.487628292662,2
47.7175,-122.284,3753000030,20140527T000000,399950,3,3,1296,1051,3,0,0,3,8,1296,0,2009,0,98125,1520,1939,2014-05-27,2014,05,Q2,5,0,308.6033950617284,12777.487628292662,2
47.7175,-122.284,3753000030,20140527T000000,399950,3,3,1296,1051,3,0,0,3,8,1296,0,2009,0,98125,1520,1939,2014-05-27,2014,05,Q2,5,0,308.6033950617284,12777.487628292662,2
47.7175,-122.331,3034200275,20140817T000000,380000,3,1.75,1240,8611,1,0,0,4,7,1240,0,1973,0,98133,1700,8037,2014-08-17,2014,08,Q3,41,0,306.4516129032258,12192.040406528631,2
47.7175,-122.339,3034200543,20141229T000000,500000,3,2.25,2210,7916,2,0,0,3,8,2210,0,1978,0,98133,1450,7955,2014-12-29,2014,12,Q4,36,0,226.2443438914027,12191.424451208906,2
47.7176,-122.033,8682262400,20140718T000000,430000,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,1350,4479,2014-07-18,2014,07,Q3,10,0,318.51851851851853,25730.070291882832,5
47.7176,-122.214,3026059341,20141211T000000,549950,4,3.5,3090,10510,1,0,0,3,8,2190,900,1991,0,98034,2200,7408,2014-12-11,2014,12,Q4,23,0,177.97734627831716,15209.960780319774,2
47.7176,-122.236,3275730110,20140908T000000,425000,3,2.25,1630,10500,1,0,0,3,7,1100,530,1974,0,98034,1640,9794,2014-09-08,2014,09,Q3,40,0,260.7361963190184,14286.22990090842,2
47.7176,-122.241,4055700778,20141114T000000,523000,4,2.5,3180,20870,2,0,0,3,8,2120,1060,1967,0,98034,2700,14190,2014-11-14,2014,11,Q4,47,0,164.46540880503144,14094.77889972076,2
47.7176,-122.284,3753000100,20140828T000000,399000,3,3,1520,1884,3,0,0,3,8,1520,0,2009,0,98125,1360,1939,2014-08-28,2014,08,Q3,5,0,262.5,12788.105371806676,2
47.7176,-122.302,3448000344,20141112T000000,599950,5,3,2600,13674,1,0,0,5,8,1300,1300,1967,0,98125,2150,7800,2014-11-12,2014,11,Q4,47,0,230.75,12450.020748984127,2
47.7176,-122.36,7308900490,20140714T000000,650000,3,2.5,2540,8073,1,0,0,4,8,1880,660,1937,0,98177,2110,7702,2014-07-14,2014,07,Q3,77,0,255.90551181102362,12340.42226835454,2
47.7177,-122.104,3396830310,20150407T000000,729000,4,2.5,2450,27081,2,0,0,3,8,2450,0,1985,0,98052,2630,12025,2015-04-07,2015,04,Q2,30,0,297.55102040816325,21200.52720463755,7
47.7177,-122.224,2297400250,20141217T000000,445000,4,2.75,2160,7200,1,0,0,4,7,1220,940,1976,0,98034,1790,7614,2014-12-17,2014,12,Q4,38,0,206.0185185185185,14783.61245320335,2
47.7177,-122.292,8822900122,20150512T000000,325000,3,2.25,1330,969,3,0,0,3,7,1330,0,2007,0,98125,1310,1941,2015-05-12,2015,05,Q2,8,0,244.3609022556391,12631.919641105478,2
47.7178,-122.19,3057000070,20141027T000000,289000,2,1.5,1160,2158,2,0,0,3,7,1160,0,1982,0,98034,1150,2158,2014-10-27,2014,10,Q4,32,0,249.13793103448276,16365.058445618448,7
47.7179,-121.403,774101755,20150417T000000,320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,1440,59346,2015-04-17,2015,04,Q2,12,0,178.7709497206704,70949.0230162912,5
47.7179,-122.316,9259900025,20140714T000000,430000,3,2.5,1440,7320,1,0,0,5,7,1440,0,1954,0,98125,1160,6941,2014-07-14,2014,07,Q3,60,0,298.6111111111111,12316.680182262638,2
47.718,-122.034,8682262190,20150319T000000,480000,2,2,1350,4220,1,0,0,3,8,1350,0,2004,0,98053,1350,4409,2015-03-19,2015,03,Q1,11,0,355.55555555555554,25685.204094012577,5
47.718,-122.161,2726059144,20150410T000000,1037000,5,3.75,4570,10194,2,0,0,3,11,4570,0,2006,0,98034,2040,7560,2015-04-10,2015,04,Q2,9,0,226.91466083150985,17900.069940122186,7
47.718,-122.193,1437900020,20150225T000000,450000,3,1.5,1340,7200,1,0,0,3,7,1340,0,1972,0,98034,1730,8820,2015-02-25,2015,02,Q1,43,0,335.82089552238807,16233.119509979502,7
47.718,-122.241,4055700784,20140815T000000,720000,4,2.5,3420,17038,2,0,0,3,9,3420,0,2007,0,98034,2520,14190,2014-08-15,2014,08,Q3,7,0,210.52631578947367,14133.322212260611,2
47.7181,-122.089,710300010,20150127T000000,680000,4,2.75,2720,54048,2,0,0,3,8,2720,0,1985,0,98072,2580,37721,2015-01-27,2015,01,Q1,30,0,250,22153.889397054852,7
47.7181,-122.308,4354700010,20150421T000000,482500,3,2,1330,6490,1,0,0,4,7,1330,0,1954,0,98125,1580,7202,2015-04-21,2015,04,Q2,61,0,362.78195488721803,12422.933831205399,2
47.7181,-122.371,1124000050,20140729T000000,461000,4,1,1260,8505,1.5,0,0,5,7,1260,0,1951,0,98177,1480,8100,2014-07-29,2014,07,Q3,63,0,365.87301587301585,12545.837606893356,2
47.7182,-121.956,2129700320,20150505T000000,250000,1,0.75,940,87120,1,0,0,3,6,940,0,1944,0,98019,1930,165528,2015-05-05,2015,05,Q2,71,0,265.9574468085106,30960.44284831164,5
47.7182,-122.022,8682301910,20140722T000000,389000,2,2,1340,4122,1,0,0,3,8,1340,0,2007,0,98053,1350,4273,2014-07-22,2014,07,Q3,7,0,290.2985074626866,26489.815210318066,5
47.7182,-122.194,3756500610,20150324T000000,355500,3,1,1120,10032,1,0,0,3,7,1120,0,1962,0,98034,1210,9918,2015-03-24,2015,03,Q1,53,0,317.4107142857143,16200.828232102225,7
47.7182,-122.201,2570300240,20140529T000000,405000,5,1.75,1880,10000,1,0,0,3,7,960,920,1963,0,98034,1580,10000,2014-05-29,2014,05,Q2,51,0,215.4255319148936,15862.96172302739,7
47.7183,-122.1,5701700640,20140729T000000,849000,3,3,2960,42159,2,0,0,3,10,2960,0,1995,0,98052,2640,25209,2014-07-29,2014,07,Q3,19,0,286.8243243243243,21484.394280901146,7
47.7183,-122.258,4055700030,20150502T000000,1450000,3,4.5,3970,24920,2,0,2,3,10,3260,710,1977,1999,98034,2610,13838,2015-05-02,2015,05,Q2,38,16,365.23929471032744,13571.945254333921,2
47.7183,-122.285,8820900299,20150204T000000,419950,3,3,2150,3962,1.5,0,0,3,7,1540,610,1949,0,98125,1730,4609,2015-02-04,2015,02,Q1,66,0,195.32558139534885,12840.293546626763,2
47.7183,-122.306,7715600070,20141212T000000,385000,3,1.75,1560,14288,1,0,0,3,6,780,780,1944,0,98125,1320,8928,2014-12-12,2014,12,Q4,70,0,246.7948717948718,12470.314128646194,2
47.7183,-122.317,2325300037,20140902T000000,358000,3,3.25,1410,1442,3,0,0,3,8,1360,50,2006,0,98125,1500,1200,2014-09-02,2014,09,Q3,8,0,253.90070921985816,12352.41301651533,2
47.7184,-122.156,8946780110,20140804T000000,809950,4,3.5,3660,4903,2,0,0,3,9,2760,900,2014,0,98034,3630,4992,2014-08-04,2014,08,Q3,0,0,221.29781420765028,18205.32055074893,7
47.7184,-122.226,2297400020,20140902T000000,392000,3,2.25,1790,7125,1,0,0,3,7,1220,570,1974,0,98034,2040,7950,2014-09-02,2014,09,Q3,40,0,218.99441340782124,14764.361092239602,2
47.7184,-122.28,8820901792,20140711T000000,640000,4,2.75,3040,7274,2,0,3,3,9,2320,720,1986,0,98125,2830,10080,2014-07-11,2014,07,Q3,28,0,210.52631578947367,12965.604303171835,2
47.7184,-122.355,6141100038,20140602T000000,440150,2,1,1110,6800,1,0,0,5,7,1000,110,1947,0,98133,1410,6963,2014-06-02,2014,06,Q2,67,0,396.5315315315315,12377.859561402463,2
47.7185,-121.405,774100475,20140627T000000,415000,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,98014,1740,64626,2014-06-27,2014,06,Q2,5,0,159.6153846153846,70812.50588813511,5
47.7185,-122.024,8682300010,20150206T000000,829000,3,2.75,2690,10443,1,0,0,3,9,2690,0,2007,0,98053,1440,4185,2015-02-06,2015,02,Q1,8,0,308.17843866171006,26372.50453419844,5
47.7185,-122.226,9429000170,20150326T000000,617950,4,2.5,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,1920,7713,2015-03-26,2015,03,Q1,18,0,256.41078838174275,14773.623038070686,2
47.7186,-122.218,1727500010,20150107T000000,354000,3,1.75,1340,6300,1,0,0,3,7,1340,0,1972,0,98034,1780,7200,2015-01-07,2015,01,Q1,43,0,264.17910447761193,15123.200946806872,2
